date,graph0,graph1,graph2,graph3,graph4,graph5,graph6,graph7,graph8,graph9,graph10,graph11,graph12,graph13,graph14,graph15
1912,3.915762195,3.915762195,3.915762195,3.915762195,3.915762195,3.915762195,3.915762195,3.915762195,3.915762195,3.915762195,3.915762195,3.915762195,3.915762195,3.915762195,3.915762195,3.915762195
1913,5.212146133,5.212146133,5.212146133,5.212146133,5.212146133,5.212146133,5.212146133,5.212146133,5.212146133,5.212146133,5.212146133,5.212146133,5.212146133,5.212146133,5.212146133,5.212146133
1914,4.700976455,4.700976455,4.700976455,4.700976455,4.700976455,4.700976455,4.700976455,4.700976455,4.700976455,4.700976455,4.700976455,4.700976455,4.700976455,4.700976455,4.700976455,4.700976455
1915,8.767213168,8.767213168,8.767213168,8.767213168,8.767213168,8.767213168,8.767213168,8.767213168,8.767213168,8.767213168,8.767213168,8.767213168,8.767213168,8.767213168,8.767213168,8.767213168
1916,4.638492654,4.638492654,4.638492654,4.638492654,4.638492654,4.638492654,4.638492654,4.638492654,4.638492654,4.638492654,4.638492654,4.638492654,4.638492654,4.638492654,4.638492654,4.638492654
1917,4.460237077,4.460237077,4.460237077,4.460237077,4.460237077,4.460237077,4.460237077,4.460237077,4.460237077,4.460237077,4.460237077,4.460237077,4.460237077,4.460237077,4.460237077,4.460237077
1918,5.02981245,5.02981245,5.02981245,5.02981245,5.02981245,5.02981245,5.02981245,5.02981245,5.02981245,5.02981245,5.02981245,5.02981245,5.02981245,5.02981245,5.02981245,5.02981245
1919,6.285235314,6.285235314,6.285235314,6.285235314,6.285235314,6.285235314,6.285235314,6.285235314,6.285235314,6.285235314,6.285235314,6.285235314,6.285235314,6.285235314,6.285235314,6.285235314
1920,5.585524689,5.585524689,5.585524689,5.585524689,5.585524689,5.585524689,5.585524689,5.585524689,5.585524689,5.585524689,5.585524689,5.585524689,5.585524689,5.585524689,5.585524689,5.585524689
1921,5.977893707,5.977893707,5.977893707,5.977893707,5.977893707,5.977893707,5.977893707,5.977893707,5.977893707,5.977893707,5.977893707,5.977893707,5.977893707,5.977893707,5.977893707,5.977893707
1922,6.414734728,6.414734728,6.414734728,6.414734728,6.414734728,6.414734728,6.414734728,6.414734728,6.414734728,6.414734728,6.414734728,6.414734728,6.414734728,6.414734728,6.414734728,6.414734728
1923,5.039824756,5.039824756,5.039824756,5.039824756,5.039824756,5.039824756,5.039824756,5.039824756,5.039824756,5.039824756,5.039824756,5.039824756,5.039824756,5.039824756,5.039824756,5.039824756
1924,4.614094061,4.614094061,4.614094061,4.614094061,4.614094061,4.614094061,4.614094061,4.614094061,4.614094061,4.614094061,4.614094061,4.614094061,4.614094061,4.614094061,4.614094061,4.614094061
1925,4.282345478,4.282345478,4.282345478,4.282345478,4.282345478,4.282345478,4.282345478,4.282345478,4.282345478,4.282345478,4.282345478,4.282345478,4.282345478,4.282345478,4.282345478,4.282345478
1926,4.502737258,4.502737258,4.502737258,4.502737258,4.502737258,4.502737258,4.502737258,4.502737258,4.502737258,4.502737258,4.502737258,4.502737258,4.502737258,4.502737258,4.502737258,4.502737258
1927,5.368266917,5.368266917,5.368266917,5.368266917,5.368266917,5.368266917,5.368266917,5.368266917,5.368266917,5.368266917,5.368266917,5.368266917,5.368266917,5.368266917,5.368266917,5.368266917
1928,6.216642534,6.216642534,6.216642534,6.216642534,6.216642534,6.216642534,6.216642534,6.216642534,6.216642534,6.216642534,6.216642534,6.216642534,6.216642534,6.216642534,6.216642534,6.216642534
1929,4.223378206,4.223378206,4.223378206,4.223378206,4.223378206,4.223378206,4.223378206,4.223378206,4.223378206,4.223378206,4.223378206,4.223378206,4.223378206,4.223378206,4.223378206,4.223378206
1930,4.232381935,4.232381935,4.232381935,4.232381935,4.232381935,4.232381935,4.232381935,4.232381935,4.232381935,4.232381935,4.232381935,4.232381935,4.232381935,4.232381935,4.232381935,4.232381935
1931,5.031880125,5.031880125,5.031880125,5.031880125,5.031880125,5.031880125,5.031880125,5.031880125,5.031880125,5.031880125,5.031880125,5.031880125,5.031880125,5.031880125,5.031880125,5.031880125
1932,6.938737349,6.938737349,6.938737349,6.938737349,6.938737349,6.938737349,6.938737349,6.938737349,6.938737349,6.938737349,6.938737349,6.938737349,6.938737349,6.938737349,6.938737349,6.938737349
1933,4.013265207,4.013265207,4.013265207,4.013265207,4.013265207,4.013265207,4.013265207,4.013265207,4.013265207,4.013265207,4.013265207,4.013265207,4.013265207,4.013265207,4.013265207,4.013265207
1934,9.904242936,9.904242936,9.904242936,9.904242936,9.904242936,9.904242936,9.904242936,9.904242936,9.904242936,9.904242936,9.904242936,9.904242936,9.904242936,9.904242936,9.904242936,9.904242936
1935,6.030394897,6.030394897,6.030394897,6.030394897,6.030394897,6.030394897,6.030394897,6.030394897,6.030394897,6.030394897,6.030394897,6.030394897,6.030394897,6.030394897,6.030394897,6.030394897
1936,4.383490433,4.383490433,4.383490433,4.383490433,4.383490433,4.383490433,4.383490433,4.383490433,4.383490433,4.383490433,4.383490433,4.383490433,4.383490433,4.383490433,4.383490433,4.383490433
1937,5.720335154,5.720335154,5.720335154,5.720335154,5.720335154,5.720335154,5.720335154,5.720335154,5.720335154,5.720335154,5.720335154,5.720335154,5.720335154,5.720335154,5.720335154,5.720335154
1938,5.52564267,5.52564267,5.52564267,5.52564267,5.52564267,5.52564267,5.52564267,5.52564267,5.52564267,5.52564267,5.52564267,5.52564267,5.52564267,5.52564267,5.52564267,5.52564267
1939,4.270021401,4.270021401,4.270021401,4.270021401,4.270021401,4.270021401,4.270021401,4.270021401,4.270021401,4.270021401,4.270021401,4.270021401,4.270021401,4.270021401,4.270021401,4.270021401
1940,6.015086794,6.015086794,6.015086794,6.015086794,6.015086794,6.015086794,6.015086794,6.015086794,6.015086794,6.015086794,6.015086794,6.015086794,6.015086794,6.015086794,6.015086794,6.015086794
1941,7.294271541,7.294271541,7.294271541,7.294271541,7.294271541,7.294271541,7.294271541,7.294271541,7.294271541,7.294271541,7.294271541,7.294271541,7.294271541,7.294271541,7.294271541,7.294271541
1942,5.230795864,5.230795864,5.230795864,5.230795864,5.230795864,5.230795864,5.230795864,5.230795864,5.230795864,5.230795864,5.230795864,5.230795864,5.230795864,5.230795864,5.230795864,5.230795864
1943,6.341525348,6.341525348,6.341525348,6.341525348,6.341525348,6.341525348,6.341525348,6.341525348,6.341525348,6.341525348,6.341525348,6.341525348,6.341525348,6.341525348,6.341525348,6.341525348
1944,4.182004835,4.182004835,4.182004835,4.182004835,4.182004835,4.182004835,4.182004835,4.182004835,4.182004835,4.182004835,4.182004835,4.182004835,4.182004835,4.182004835,4.182004835,4.182004835
1945,11.23129613,11.23129613,11.23129613,11.23129613,11.23129613,11.23129613,11.23129613,11.23129613,11.23129613,11.23129613,11.23129613,11.23129613,11.23129613,11.23129613,11.23129613,11.23129613
1946,3.428917052,3.428917052,3.428917052,3.428917052,3.428917052,3.428917052,3.428917052,3.428917052,3.428917052,3.428917052,3.428917052,3.428917052,3.428917052,3.428917052,3.428917052,3.428917052
1947,4.83855989,4.83855989,4.83855989,4.83855989,4.83855989,4.83855989,4.83855989,4.83855989,4.83855989,4.83855989,4.83855989,4.83855989,4.83855989,4.83855989,4.83855989,4.83855989
1948,4.947034999,4.947034999,4.947034999,4.947034999,4.947034999,4.947034999,4.947034999,4.947034999,4.947034999,4.947034999,4.947034999,4.947034999,4.947034999,4.947034999,4.947034999,4.947034999
1949,5.05047488,5.05047488,5.05047488,5.05047488,5.05047488,5.05047488,5.05047488,5.05047488,5.05047488,5.05047488,5.05047488,5.05047488,5.05047488,5.05047488,5.05047488,5.05047488
1950,6.5514071,6.5514071,6.5514071,6.5514071,6.5514071,6.5514071,6.5514071,6.5514071,6.5514071,6.5514071,6.5514071,6.5514071,6.5514071,6.5514071,6.5514071,6.5514071
1951,5.087101063,5.087101063,5.087101063,5.087101063,5.087101063,5.087101063,5.087101063,5.087101063,5.087101063,5.087101063,5.087101063,5.087101063,5.087101063,5.087101063,5.087101063,5.087101063
1952,4.355035483,4.355035483,4.355035483,4.355035483,4.355035483,4.355035483,4.355035483,4.355035483,4.355035483,4.355035483,4.355035483,4.355035483,4.355035483,4.355035483,4.355035483,4.355035483
1953,5.195385046,5.195385046,5.195385046,5.195385046,5.195385046,5.195385046,5.195385046,5.195385046,5.195385046,5.195385046,5.195385046,5.195385046,5.195385046,5.195385046,5.195385046,5.195385046
1954,5.500064356,5.500064356,5.500064356,5.500064356,5.500064356,5.500064356,5.500064356,5.500064356,5.500064356,5.500064356,5.500064356,5.500064356,5.500064356,5.500064356,5.500064356,5.500064356
1955,4.016136496,4.016136496,4.016136496,4.016136496,4.016136496,4.016136496,4.016136496,4.016136496,4.016136496,4.016136496,4.016136496,4.016136496,4.016136496,4.016136496,4.016136496,4.016136496
1956,4.054527178,4.054527178,4.054527178,4.054527178,4.054527178,4.054527178,4.054527178,4.054527178,4.054527178,4.054527178,4.054527178,4.054527178,4.054527178,4.054527178,4.054527178,4.054527178
1957,4.5662168,4.5662168,4.5662168,4.5662168,4.5662168,4.5662168,4.5662168,4.5662168,4.5662168,4.5662168,4.5662168,4.5662168,4.5662168,4.5662168,4.5662168,4.5662168
1958,7.526984824,7.526984824,7.526984824,7.526984824,7.526984824,7.526984824,7.526984824,7.526984824,7.526984824,7.526984824,7.526984824,7.526984824,7.526984824,7.526984824,7.526984824,7.526984824
1959,5.567188398,5.567188398,5.567188398,5.567188398,5.567188398,5.567188398,5.567188398,5.567188398,5.567188398,5.567188398,5.567188398,5.567188398,5.567188398,5.567188398,5.567188398,5.567188398
1960,4.86792328,4.86792328,4.86792328,4.86792328,4.86792328,4.86792328,4.86792328,4.86792328,4.86792328,4.86792328,4.86792328,4.86792328,4.86792328,4.86792328,4.86792328,4.86792328
1961,5.432803819,5.432803819,5.432803819,5.432803819,5.432803819,5.432803819,5.432803819,5.432803819,5.432803819,5.432803819,5.432803819,5.432803819,5.432803819,5.432803819,5.432803819,5.432803819
1962,7.319829364,7.319829364,7.319829364,7.319829364,7.319829364,7.319829364,7.319829364,7.319829364,7.319829364,7.319829364,7.319829364,7.319829364,7.319829364,7.319829364,7.319829364,7.319829364
1963,4.986947146,4.986947146,4.986947146,4.986947146,4.986947146,4.986947146,4.986947146,4.986947146,4.986947146,4.986947146,4.986947146,4.986947146,4.986947146,4.986947146,4.986947146,4.986947146
1964,4.798880862,4.798880862,4.798880862,4.798880862,4.798880862,4.798880862,4.798880862,4.798880862,4.798880862,4.798880862,4.798880862,4.798880862,4.798880862,4.798880862,4.798880862,4.798880862
1965,4.981750352,4.981750352,4.981750352,4.981750352,4.981750352,4.981750352,4.981750352,4.981750352,4.981750352,4.981750352,4.981750352,4.981750352,4.981750352,4.981750352,4.981750352,4.981750352
1966,3.755530168,3.755530168,3.755530168,3.755530168,3.755530168,3.755530168,3.755530168,3.755530168,3.755530168,3.755530168,3.755530168,3.755530168,3.755530168,3.755530168,3.755530168,3.755530168
1967,4.025341731,4.025341731,4.025341731,4.025341731,4.025341731,4.025341731,4.025341731,4.025341731,4.025341731,4.025341731,4.025341731,4.025341731,4.025341731,4.025341731,4.025341731,4.025341731
1968,4.031606559,4.031606559,4.031606559,4.031606559,4.031606559,4.031606559,4.031606559,4.031606559,4.031606559,4.031606559,4.031606559,4.031606559,4.031606559,4.031606559,4.031606559,4.031606559
1969,6.554856539,6.554856539,6.554856539,6.554856539,6.554856539,6.554856539,6.554856539,6.554856539,6.554856539,6.554856539,6.554856539,6.554856539,6.554856539,6.554856539,6.554856539,6.554856539
1970,5.365929283,5.365929283,5.365929283,5.365929283,5.365929283,5.365929283,5.365929283,5.365929283,5.365929283,5.365929283,5.365929283,5.365929283,5.365929283,5.365929283,5.365929283,5.365929283
1971,5.315661599,5.315661599,5.315661599,5.315661599,5.315661599,5.315661599,5.315661599,5.315661599,5.315661599,5.315661599,5.315661599,5.315661599,5.315661599,5.315661599,5.315661599,5.315661599
1972,5.637922977,5.637922977,5.637922977,5.637922977,5.637922977,5.637922977,5.637922977,5.637922977,5.637922977,5.637922977,5.637922977,5.637922977,5.637922977,5.637922977,5.637922977,5.637922977
1973,5.369792467,5.369792467,5.369792467,5.369792467,5.369792467,5.369792467,5.369792467,5.369792467,5.369792467,5.369792467,5.369792467,5.369792467,5.369792467,5.369792467,5.369792467,5.369792467
1974,4.403314861,4.403314861,4.403314861,4.403314861,4.403314861,4.403314861,4.403314861,4.403314861,4.403314861,4.403314861,4.403314861,4.403314861,4.403314861,4.403314861,4.403314861,4.403314861
1975,4.085563605,4.085563605,4.085563605,4.085563605,4.085563605,4.085563605,4.085563605,4.085563605,4.085563605,4.085563605,4.085563605,4.085563605,4.085563605,4.085563605,4.085563605,4.085563605
1976,4.929013794,4.929013794,4.929013794,4.929013794,4.929013794,4.929013794,4.929013794,4.929013794,4.929013794,4.929013794,4.929013794,4.929013794,4.929013794,4.929013794,4.929013794,4.929013794
1977,4.861407629,4.861407629,4.861407629,4.861407629,4.861407629,4.861407629,4.861407629,4.861407629,4.861407629,4.861407629,4.861407629,4.861407629,4.861407629,4.861407629,4.861407629,4.861407629
1978,6.48635973,6.48635973,6.48635973,6.48635973,6.48635973,6.48635973,6.48635973,6.48635973,6.48635973,6.48635973,6.48635973,6.48635973,6.48635973,6.48635973,6.48635973,6.48635973
1979,5.865469855,5.865469855,5.865469855,5.865469855,5.865469855,5.865469855,5.865469855,5.865469855,5.865469855,5.865469855,5.865469855,5.865469855,5.865469855,5.865469855,5.865469855,5.865469855
1980,7.235942937,7.235942937,7.235942937,7.235942937,7.235942937,7.235942937,7.235942937,7.235942937,7.235942937,7.235942937,7.235942937,7.235942937,7.235942937,7.235942937,7.235942937,7.235942937
1981,4.43343049,4.43343049,4.43343049,4.43343049,4.43343049,4.43343049,4.43343049,4.43343049,4.43343049,4.43343049,4.43343049,4.43343049,4.43343049,4.43343049,4.43343049,4.43343049
1982,4.279408468,4.279408468,4.279408468,4.279408468,4.279408468,4.279408468,4.279408468,4.279408468,4.279408468,4.279408468,4.279408468,4.279408468,4.279408468,4.279408468,4.279408468,4.279408468
1983,6.145079528,6.145079528,6.145079528,6.145079528,6.145079528,6.145079528,6.145079528,6.145079528,6.145079528,6.145079528,6.145079528,6.145079528,6.145079528,6.145079528,6.145079528,6.145079528
1984,5.77245912,5.77245912,5.77245912,5.77245912,5.77245912,5.77245912,5.77245912,5.77245912,5.77245912,5.77245912,5.77245912,5.77245912,5.77245912,5.77245912,5.77245912,5.77245912
1985,4.527290598,4.527290598,4.527290598,4.527290598,4.527290598,4.527290598,4.527290598,4.527290598,4.527290598,4.527290598,4.527290598,4.527290598,4.527290598,4.527290598,4.527290598,4.527290598
1986,3.495400457,3.495400457,3.495400457,3.495400457,3.495400457,3.495400457,3.495400457,3.495400457,3.495400457,3.495400457,3.495400457,3.495400457,3.495400457,3.495400457,3.495400457,3.495400457
1987,6.35366818,6.35366818,6.35366818,6.35366818,6.35366818,6.35366818,6.35366818,6.35366818,6.35366818,6.35366818,6.35366818,6.35366818,6.35366818,6.35366818,6.35366818,6.35366818
1988,5.379623613,5.379623613,5.379623613,5.379623613,5.379623613,5.379623613,5.379623613,5.379623613,5.379623613,5.379623613,5.379623613,5.379623613,5.379623613,5.379623613,5.379623613,5.379623613
1989,4.284290926,4.284290926,4.284290926,4.284290926,4.284290926,4.284290926,4.284290926,4.284290926,4.284290926,4.284290926,4.284290926,4.284290926,4.284290926,4.284290926,4.284290926,4.284290926
1990,4.10652747,4.10652747,4.10652747,4.10652747,4.10652747,4.10652747,4.10652747,4.10652747,4.10652747,4.10652747,4.10652747,4.10652747,4.10652747,4.10652747,4.10652747,4.10652747
