date,graph0,graph1,graph2,graph3,graph4,graph5,graph6,graph7,graph8,graph9,graph10,graph11,graph12,graph13,graph14,graph15
1926,4.952535981,4.952535981,4.952535981,4.952535981,4.952535981,4.952535981,4.952535981,4.952535981,4.952535981,4.952535981,4.952535981,4.952535981,4.952535981,4.952535981,4.952535981,4.952535981
1927,4.960442831,4.960442831,4.960442831,4.960442831,4.960442831,4.960442831,4.960442831,4.960442831,4.960442831,4.960442831,4.960442831,4.960442831,4.960442831,4.960442831,4.960442831,4.960442831
1928,4.981848155,4.981848155,4.981848155,4.981848155,4.981848155,4.981848155,4.981848155,4.981848155,4.981848155,4.981848155,4.981848155,4.981848155,4.981848155,4.981848155,4.981848155,4.981848155
1929,5.026365817,5.026365817,5.026365817,5.026365817,5.026365817,5.026365817,5.026365817,5.026365817,5.026365817,5.026365817,5.026365817,5.026365817,5.026365817,5.026365817,5.026365817,5.026365817
1930,5.095669992,5.095669992,5.095669992,5.095669992,5.095669992,5.095669992,5.095669992,5.095669992,5.095669992,5.095669992,5.095669992,5.095669992,5.095669992,5.095669992,5.095669992,5.095669992
1931,5.180011384,5.180011384,5.180011384,5.180011384,5.180011384,5.180011384,5.180011384,5.180011384,5.180011384,5.180011384,5.180011384,5.180011384,5.180011384,5.180011384,5.180011384,5.180011384
1932,5.269640692,5.269640692,5.269640692,5.269640692,5.269640692,5.269640692,5.269640692,5.269640692,5.269640692,5.269640692,5.269640692,5.269640692,5.269640692,5.269640692,5.269640692,5.269640692
1933,5.354808619,5.354808619,5.354808619,5.354808619,5.354808619,5.354808619,5.354808619,5.354808619,5.354808619,5.354808619,5.354808619,5.354808619,5.354808619,5.354808619,5.354808619,5.354808619
1934,5.425765867,5.425765867,5.425765867,5.425765867,5.425765867,5.425765867,5.425765867,5.425765867,5.425765867,5.425765867,5.425765867,5.425765867,5.425765867,5.425765867,5.425765867,5.425765867
1935,5.49128865,5.49128865,5.49128865,5.49128865,5.49128865,5.49128865,5.49128865,5.49128865,5.49128865,5.49128865,5.49128865,5.49128865,5.49128865,5.49128865,5.49128865,5.49128865
1936,5.561444319,5.561444319,5.561444319,5.561444319,5.561444319,5.561444319,5.561444319,5.561444319,5.561444319,5.561444319,5.561444319,5.561444319,5.561444319,5.561444319,5.561444319,5.561444319
1937,5.628420276,5.628420276,5.628420276,5.628420276,5.628420276,5.628420276,5.628420276,5.628420276,5.628420276,5.628420276,5.628420276,5.628420276,5.628420276,5.628420276,5.628420276,5.628420276
1938,5.684403927,5.684403927,5.684403927,5.684403927,5.684403927,5.684403927,5.684403927,5.684403927,5.684403927,5.684403927,5.684403927,5.684403927,5.684403927,5.684403927,5.684403927,5.684403927
1939,5.721582676,5.721582676,5.721582676,5.721582676,5.721582676,5.721582676,5.721582676,5.721582676,5.721582676,5.721582676,5.721582676,5.721582676,5.721582676,5.721582676,5.721582676,5.721582676
1940,5.732143927,5.732143927,5.732143927,5.732143927,5.732143927,5.732143927,5.732143927,5.732143927,5.732143927,5.732143927,5.732143927,5.732143927,5.732143927,5.732143927,5.732143927,5.732143927
1941,5.716654336,5.716654336,5.716654336,5.716654336,5.716654336,5.716654336,5.716654336,5.716654336,5.716654336,5.716654336,5.716654336,5.716654336,5.716654336,5.716654336,5.716654336,5.716654336
1942,5.684125069,5.684125069,5.684125069,5.684125069,5.684125069,5.684125069,5.684125069,5.684125069,5.684125069,5.684125069,5.684125069,5.684125069,5.684125069,5.684125069,5.684125069,5.684125069
1943,5.639410294,5.639410294,5.639410294,5.639410294,5.639410294,5.639410294,5.639410294,5.639410294,5.639410294,5.639410294,5.639410294,5.639410294,5.639410294,5.639410294,5.639410294,5.639410294
1944,5.587364178,5.587364178,5.587364178,5.587364178,5.587364178,5.587364178,5.587364178,5.587364178,5.587364178,5.587364178,5.587364178,5.587364178,5.587364178,5.587364178,5.587364178,5.587364178
1945,5.53284089,5.53284089,5.53284089,5.53284089,5.53284089,5.53284089,5.53284089,5.53284089,5.53284089,5.53284089,5.53284089,5.53284089,5.53284089,5.53284089,5.53284089,5.53284089
1946,5.453411459,5.453411459,5.453411459,5.453411459,5.453411459,5.453411459,5.453411459,5.453411459,5.453411459,5.453411459,5.453411459,5.453411459,5.453411459,5.453411459,5.453411459,5.453411459
1947,5.336491948,5.336491948,5.336491948,5.336491948,5.336491948,5.336491948,5.336491948,5.336491948,5.336491948,5.336491948,5.336491948,5.336491948,5.336491948,5.336491948,5.336491948,5.336491948
1948,5.201704069,5.201704069,5.201704069,5.201704069,5.201704069,5.201704069,5.201704069,5.201704069,5.201704069,5.201704069,5.201704069,5.201704069,5.201704069,5.201704069,5.201704069,5.201704069
1949,5.068669534,5.068669534,5.068669534,5.068669534,5.068669534,5.068669534,5.068669534,5.068669534,5.068669534,5.068669534,5.068669534,5.068669534,5.068669534,5.068669534,5.068669534,5.068669534
1950,4.957010057,4.957010057,4.957010057,4.957010057,4.957010057,4.957010057,4.957010057,4.957010057,4.957010057,4.957010057,4.957010057,4.957010057,4.957010057,4.957010057,4.957010057,4.957010057
1951,4.886347349,4.886347349,4.886347349,4.886347349,4.886347349,4.886347349,4.886347349,4.886347349,4.886347349,4.886347349,4.886347349,4.886347349,4.886347349,4.886347349,4.886347349,4.886347349
1952,4.866691131,4.866691131,4.866691131,4.866691131,4.866691131,4.866691131,4.866691131,4.866691131,4.866691131,4.866691131,4.866691131,4.866691131,4.866691131,4.866691131,4.866691131,4.866691131
1953,4.884553448,4.884553448,4.884553448,4.884553448,4.884553448,4.884553448,4.884553448,4.884553448,4.884553448,4.884553448,4.884553448,4.884553448,4.884553448,4.884553448,4.884553448,4.884553448
1954,4.924309508,4.924309508,4.924309508,4.924309508,4.924309508,4.924309508,4.924309508,4.924309508,4.924309508,4.924309508,4.924309508,4.924309508,4.924309508,4.924309508,4.924309508,4.924309508
1955,4.970334517,4.970334517,4.970334517,4.970334517,4.970334517,4.970334517,4.970334517,4.970334517,4.970334517,4.970334517,4.970334517,4.970334517,4.970334517,4.970334517,4.970334517,4.970334517
1956,5.007003679,5.007003679,5.007003679,5.007003679,5.007003679,5.007003679,5.007003679,5.007003679,5.007003679,5.007003679,5.007003679,5.007003679,5.007003679,5.007003679,5.007003679,5.007003679
1957,5.0186922,5.0186922,5.0186922,5.0186922,5.0186922,5.0186922,5.0186922,5.0186922,5.0186922,5.0186922,5.0186922,5.0186922,5.0186922,5.0186922,5.0186922,5.0186922
1958,5.013638303,5.013638303,5.013638303,5.013638303,5.013638303,5.013638303,5.013638303,5.013638303,5.013638303,5.013638303,5.013638303,5.013638303,5.013638303,5.013638303,5.013638303,5.013638303
1959,5.009802276,5.009802276,5.009802276,5.009802276,5.009802276,5.009802276,5.009802276,5.009802276,5.009802276,5.009802276,5.009802276,5.009802276,5.009802276,5.009802276,5.009802276,5.009802276
1960,5.006142429,5.006142429,5.006142429,5.006142429,5.006142429,5.006142429,5.006142429,5.006142429,5.006142429,5.006142429,5.006142429,5.006142429,5.006142429,5.006142429,5.006142429,5.006142429
1961,5.001617072,5.001617072,5.001617072,5.001617072,5.001617072,5.001617072,5.001617072,5.001617072,5.001617072,5.001617072,5.001617072,5.001617072,5.001617072,5.001617072,5.001617072,5.001617072
1962,4.995184514,4.995184514,4.995184514,4.995184514,4.995184514,4.995184514,4.995184514,4.995184514,4.995184514,4.995184514,4.995184514,4.995184514,4.995184514,4.995184514,4.995184514,4.995184514
1963,4.985803063,4.985803063,4.985803063,4.985803063,4.985803063,4.985803063,4.985803063,4.985803063,4.985803063,4.985803063,4.985803063,4.985803063,4.985803063,4.985803063,4.985803063,4.985803063
1964,4.949930902,4.949930902,4.949930902,4.949930902,4.949930902,4.949930902,4.949930902,4.949930902,4.949930902,4.949930902,4.949930902,4.949930902,4.949930902,4.949930902,4.949930902,4.949930902
1965,4.879686919,4.879686919,4.879686919,4.879686919,4.879686919,4.879686919,4.879686919,4.879686919,4.879686919,4.879686919,4.879686919,4.879686919,4.879686919,4.879686919,4.879686919,4.879686919
1966,4.797520487,4.797520487,4.797520487,4.797520487,4.797520487,4.797520487,4.797520487,4.797520487,4.797520487,4.797520487,4.797520487,4.797520487,4.797520487,4.797520487,4.797520487,4.797520487
1967,4.725880981,4.725880981,4.725880981,4.725880981,4.725880981,4.725880981,4.725880981,4.725880981,4.725880981,4.725880981,4.725880981,4.725880981,4.725880981,4.725880981,4.725880981,4.725880981
1968,4.687217771,4.687217771,4.687217771,4.687217771,4.687217771,4.687217771,4.687217771,4.687217771,4.687217771,4.687217771,4.687217771,4.687217771,4.687217771,4.687217771,4.687217771,4.687217771
1969,4.692923213,4.692923213,4.692923213,4.692923213,4.692923213,4.692923213,4.692923213,4.692923213,4.692923213,4.692923213,4.692923213,4.692923213,4.692923213,4.692923213,4.692923213,4.692923213
1970,4.731323114,4.731323114,4.731323114,4.731323114,4.731323114,4.731323114,4.731323114,4.731323114,4.731323114,4.731323114,4.731323114,4.731323114,4.731323114,4.731323114,4.731323114,4.731323114
1971,4.790267027,4.790267027,4.790267027,4.790267027,4.790267027,4.790267027,4.790267027,4.790267027,4.790267027,4.790267027,4.790267027,4.790267027,4.790267027,4.790267027,4.790267027,4.790267027
1972,4.857604506,4.857604506,4.857604506,4.857604506,4.857604506,4.857604506,4.857604506,4.857604506,4.857604506,4.857604506,4.857604506,4.857604506,4.857604506,4.857604506,4.857604506,4.857604506
1973,4.921185104,4.921185104,4.921185104,4.921185104,4.921185104,4.921185104,4.921185104,4.921185104,4.921185104,4.921185104,4.921185104,4.921185104,4.921185104,4.921185104,4.921185104,4.921185104
1974,4.968858376,4.968858376,4.968858376,4.968858376,4.968858376,4.968858376,4.968858376,4.968858376,4.968858376,4.968858376,4.968858376,4.968858376,4.968858376,4.968858376,4.968858376,4.968858376
1975,5.01301978,5.01301978,5.01301978,5.01301978,5.01301978,5.01301978,5.01301978,5.01301978,5.01301978,5.01301978,5.01301978,5.01301978,5.01301978,5.01301978,5.01301978,5.01301978
1976,5.066041245,5.066041245,5.066041245,5.066041245,5.066041245,5.066041245,5.066041245,5.066041245,5.066041245,5.066041245,5.066041245,5.066041245,5.066041245,5.066041245,5.066041245,5.066041245
1977,5.115737031,5.115737031,5.115737031,5.115737031,5.115737031,5.115737031,5.115737031,5.115737031,5.115737031,5.115737031,5.115737031,5.115737031,5.115737031,5.115737031,5.115737031,5.115737031
1978,5.149921395,5.149921395,5.149921395,5.149921395,5.149921395,5.149921395,5.149921395,5.149921395,5.149921395,5.149921395,5.149921395,5.149921395,5.149921395,5.149921395,5.149921395,5.149921395
1979,5.156408597,5.156408597,5.156408597,5.156408597,5.156408597,5.156408597,5.156408597,5.156408597,5.156408597,5.156408597,5.156408597,5.156408597,5.156408597,5.156408597,5.156408597,5.156408597
1980,5.140202806,5.140202806,5.140202806,5.140202806,5.140202806,5.140202806,5.140202806,5.140202806,5.140202806,5.140202806,5.140202806,5.140202806,5.140202806,5.140202806,5.140202806,5.140202806
1981,5.113423751,5.113423751,5.113423751,5.113423751,5.113423751,5.113423751,5.113423751,5.113423751,5.113423751,5.113423751,5.113423751,5.113423751,5.113423751,5.113423751,5.113423751,5.113423751
1982,5.07455902,5.07455902,5.07455902,5.07455902,5.07455902,5.07455902,5.07455902,5.07455902,5.07455902,5.07455902,5.07455902,5.07455902,5.07455902,5.07455902,5.07455902,5.07455902
1983,5.022096204,5.022096204,5.022096204,5.022096204,5.022096204,5.022096204,5.022096204,5.022096204,5.022096204,5.022096204,5.022096204,5.022096204,5.022096204,5.022096204,5.022096204,5.022096204
1984,4.954522893,4.954522893,4.954522893,4.954522893,4.954522893,4.954522893,4.954522893,4.954522893,4.954522893,4.954522893,4.954522893,4.954522893,4.954522893,4.954522893,4.954522893,4.954522893
1985,4.870326679,4.870326679,4.870326679,4.870326679,4.870326679,4.870326679,4.870326679,4.870326679,4.870326679,4.870326679,4.870326679,4.870326679,4.870326679,4.870326679,4.870326679,4.870326679
1986,4.769343268,4.769343268,4.769343268,4.769343268,4.769343268,4.769343268,4.769343268,4.769343268,4.769343268,4.769343268,4.769343268,4.769343268,4.769343268,4.769343268,4.769343268,4.769343268
1987,4.652692824,4.652692824,4.652692824,4.652692824,4.652692824,4.652692824,4.652692824,4.652692824,4.652692824,4.652692824,4.652692824,4.652692824,4.652692824,4.652692824,4.652692824,4.652692824
1988,4.52078962,4.52078962,4.52078962,4.52078962,4.52078962,4.52078962,4.52078962,4.52078962,4.52078962,4.52078962,4.52078962,4.52078962,4.52078962,4.52078962,4.52078962,4.52078962
1989,4.374047926,4.374047926,4.374047926,4.374047926,4.374047926,4.374047926,4.374047926,4.374047926,4.374047926,4.374047926,4.374047926,4.374047926,4.374047926,4.374047926,4.374047926,4.374047926
1990,4.212882016,4.212882016,4.212882016,4.212882016,4.212882016,4.212882016,4.212882016,4.212882016,4.212882016,4.212882016,4.212882016,4.212882016,4.212882016,4.212882016,4.212882016,4.212882016
