date,graph0,graph1,graph2,graph3,graph4,graph5,graph6,graph7,graph8,graph9,graph10,graph11,graph12,graph13,graph14,graph15
1912,6.570215907,6.570215907,6.570215907,6.570215907,6.570215907,6.570215907,6.570215907,6.570215907,6.570215907,6.570215907,6.570215907,6.570215907,6.570215907,6.570215907,6.570215907,6.570215907
1913,6.529647327,6.529647327,6.529647327,6.529647327,6.529647327,6.529647327,6.529647327,6.529647327,6.529647327,6.529647327,6.529647327,6.529647327,6.529647327,6.529647327,6.529647327,6.529647327
1914,6.508169306,6.508169306,6.508169306,6.508169306,6.508169306,6.508169306,6.508169306,6.508169306,6.508169306,6.508169306,6.508169306,6.508169306,6.508169306,6.508169306,6.508169306,6.508169306
1915,6.511442321,6.511442321,6.511442321,6.511442321,6.511442321,6.511442321,6.511442321,6.511442321,6.511442321,6.511442321,6.511442321,6.511442321,6.511442321,6.511442321,6.511442321,6.511442321
1916,6.5234124,6.5234124,6.5234124,6.5234124,6.5234124,6.5234124,6.5234124,6.5234124,6.5234124,6.5234124,6.5234124,6.5234124,6.5234124,6.5234124,6.5234124,6.5234124
1917,6.512694506,6.512694506,6.512694506,6.512694506,6.512694506,6.512694506,6.512694506,6.512694506,6.512694506,6.512694506,6.512694506,6.512694506,6.512694506,6.512694506,6.512694506,6.512694506
1918,6.443396789,6.443396789,6.443396789,6.443396789,6.443396789,6.443396789,6.443396789,6.443396789,6.443396789,6.443396789,6.443396789,6.443396789,6.443396789,6.443396789,6.443396789,6.443396789
1919,6.344285536,6.344285536,6.344285536,6.344285536,6.344285536,6.344285536,6.344285536,6.344285536,6.344285536,6.344285536,6.344285536,6.344285536,6.344285536,6.344285536,6.344285536,6.344285536
1920,6.267167758,6.267167758,6.267167758,6.267167758,6.267167758,6.267167758,6.267167758,6.267167758,6.267167758,6.267167758,6.267167758,6.267167758,6.267167758,6.267167758,6.267167758,6.267167758
1921,6.22736217,6.22736217,6.22736217,6.22736217,6.22736217,6.22736217,6.22736217,6.22736217,6.22736217,6.22736217,6.22736217,6.22736217,6.22736217,6.22736217,6.22736217,6.22736217
1922,6.203699192,6.203699192,6.203699192,6.203699192,6.203699192,6.203699192,6.203699192,6.203699192,6.203699192,6.203699192,6.203699192,6.203699192,6.203699192,6.203699192,6.203699192,6.203699192
1923,6.159575627,6.159575627,6.159575627,6.159575627,6.159575627,6.159575627,6.159575627,6.159575627,6.159575627,6.159575627,6.159575627,6.159575627,6.159575627,6.159575627,6.159575627,6.159575627
1924,6.105009649,6.105009649,6.105009649,6.105009649,6.105009649,6.105009649,6.105009649,6.105009649,6.105009649,6.105009649,6.105009649,6.105009649,6.105009649,6.105009649,6.105009649,6.105009649
1925,6.075849374,6.075849374,6.075849374,6.075849374,6.075849374,6.075849374,6.075849374,6.075849374,6.075849374,6.075849374,6.075849374,6.075849374,6.075849374,6.075849374,6.075849374,6.075849374
1926,6.088968846,6.088968846,6.088968846,6.088968846,6.088968846,6.088968846,6.088968846,6.088968846,6.088968846,6.088968846,6.088968846,6.088968846,6.088968846,6.088968846,6.088968846,6.088968846
1927,6.13181448,6.13181448,6.13181448,6.13181448,6.13181448,6.13181448,6.13181448,6.13181448,6.13181448,6.13181448,6.13181448,6.13181448,6.13181448,6.13181448,6.13181448,6.13181448
1928,6.172858622,6.172858622,6.172858622,6.172858622,6.172858622,6.172858622,6.172858622,6.172858622,6.172858622,6.172858622,6.172858622,6.172858622,6.172858622,6.172858622,6.172858622,6.172858622
1929,6.197737466,6.197737466,6.197737466,6.197737466,6.197737466,6.197737466,6.197737466,6.197737466,6.197737466,6.197737466,6.197737466,6.197737466,6.197737466,6.197737466,6.197737466,6.197737466
1930,6.232102857,6.232102857,6.232102857,6.232102857,6.232102857,6.232102857,6.232102857,6.232102857,6.232102857,6.232102857,6.232102857,6.232102857,6.232102857,6.232102857,6.232102857,6.232102857
1931,6.299893382,6.299893382,6.299893382,6.299893382,6.299893382,6.299893382,6.299893382,6.299893382,6.299893382,6.299893382,6.299893382,6.299893382,6.299893382,6.299893382,6.299893382,6.299893382
1932,6.406073557,6.406073557,6.406073557,6.406073557,6.406073557,6.406073557,6.406073557,6.406073557,6.406073557,6.406073557,6.406073557,6.406073557,6.406073557,6.406073557,6.406073557,6.406073557
1933,6.526180268,6.526180268,6.526180268,6.526180268,6.526180268,6.526180268,6.526180268,6.526180268,6.526180268,6.526180268,6.526180268,6.526180268,6.526180268,6.526180268,6.526180268,6.526180268
1934,6.616776334,6.616776334,6.616776334,6.616776334,6.616776334,6.616776334,6.616776334,6.616776334,6.616776334,6.616776334,6.616776334,6.616776334,6.616776334,6.616776334,6.616776334,6.616776334
1935,6.6626603,6.6626603,6.6626603,6.6626603,6.6626603,6.6626603,6.6626603,6.6626603,6.6626603,6.6626603,6.6626603,6.6626603,6.6626603,6.6626603,6.6626603,6.6626603
1936,6.697877183,6.697877183,6.697877183,6.697877183,6.697877183,6.697877183,6.697877183,6.697877183,6.697877183,6.697877183,6.697877183,6.697877183,6.697877183,6.697877183,6.697877183,6.697877183
1937,6.748302274,6.748302274,6.748302274,6.748302274,6.748302274,6.748302274,6.748302274,6.748302274,6.748302274,6.748302274,6.748302274,6.748302274,6.748302274,6.748302274,6.748302274,6.748302274
1938,6.820836792,6.820836792,6.820836792,6.820836792,6.820836792,6.820836792,6.820836792,6.820836792,6.820836792,6.820836792,6.820836792,6.820836792,6.820836792,6.820836792,6.820836792,6.820836792
1939,6.892954325,6.892954325,6.892954325,6.892954325,6.892954325,6.892954325,6.892954325,6.892954325,6.892954325,6.892954325,6.892954325,6.892954325,6.892954325,6.892954325,6.892954325,6.892954325
1940,6.923154393,6.923154393,6.923154393,6.923154393,6.923154393,6.923154393,6.923154393,6.923154393,6.923154393,6.923154393,6.923154393,6.923154393,6.923154393,6.923154393,6.923154393,6.923154393
1941,6.887800733,6.887800733,6.887800733,6.887800733,6.887800733,6.887800733,6.887800733,6.887800733,6.887800733,6.887800733,6.887800733,6.887800733,6.887800733,6.887800733,6.887800733,6.887800733
1942,6.827095284,6.827095284,6.827095284,6.827095284,6.827095284,6.827095284,6.827095284,6.827095284,6.827095284,6.827095284,6.827095284,6.827095284,6.827095284,6.827095284,6.827095284,6.827095284
1943,6.782380509,6.782380509,6.782380509,6.782380509,6.782380509,6.782380509,6.782380509,6.782380509,6.782380509,6.782380509,6.782380509,6.782380509,6.782380509,6.782380509,6.782380509,6.782380509
1944,6.758510576,6.758510576,6.758510576,6.758510576,6.758510576,6.758510576,6.758510576,6.758510576,6.758510576,6.758510576,6.758510576,6.758510576,6.758510576,6.758510576,6.758510576,6.758510576
1945,6.723851357,6.723851357,6.723851357,6.723851357,6.723851357,6.723851357,6.723851357,6.723851357,6.723851357,6.723851357,6.723851357,6.723851357,6.723851357,6.723851357,6.723851357,6.723851357
1946,6.624783109,6.624783109,6.624783109,6.624783109,6.624783109,6.624783109,6.624783109,6.624783109,6.624783109,6.624783109,6.624783109,6.624783109,6.624783109,6.624783109,6.624783109,6.624783109
1947,6.472924813,6.472924813,6.472924813,6.472924813,6.472924813,6.472924813,6.472924813,6.472924813,6.472924813,6.472924813,6.472924813,6.472924813,6.472924813,6.472924813,6.472924813,6.472924813
1948,6.321586067,6.321586067,6.321586067,6.321586067,6.321586067,6.321586067,6.321586067,6.321586067,6.321586067,6.321586067,6.321586067,6.321586067,6.321586067,6.321586067,6.321586067,6.321586067
1949,6.205102399,6.205102399,6.205102399,6.205102399,6.205102399,6.205102399,6.205102399,6.205102399,6.205102399,6.205102399,6.205102399,6.205102399,6.205102399,6.205102399,6.205102399,6.205102399
1950,6.128381706,6.128381706,6.128381706,6.128381706,6.128381706,6.128381706,6.128381706,6.128381706,6.128381706,6.128381706,6.128381706,6.128381706,6.128381706,6.128381706,6.128381706,6.128381706
1951,6.077357816,6.077357816,6.077357816,6.077357816,6.077357816,6.077357816,6.077357816,6.077357816,6.077357816,6.077357816,6.077357816,6.077357816,6.077357816,6.077357816,6.077357816,6.077357816
1952,6.03806278,6.03806278,6.03806278,6.03806278,6.03806278,6.03806278,6.03806278,6.03806278,6.03806278,6.03806278,6.03806278,6.03806278,6.03806278,6.03806278,6.03806278,6.03806278
1953,6.020986313,6.020986313,6.020986313,6.020986313,6.020986313,6.020986313,6.020986313,6.020986313,6.020986313,6.020986313,6.020986313,6.020986313,6.020986313,6.020986313,6.020986313,6.020986313
1954,6.044191507,6.044191507,6.044191507,6.044191507,6.044191507,6.044191507,6.044191507,6.044191507,6.044191507,6.044191507,6.044191507,6.044191507,6.044191507,6.044191507,6.044191507,6.044191507
1955,6.106767381,6.106767381,6.106767381,6.106767381,6.106767381,6.106767381,6.106767381,6.106767381,6.106767381,6.106767381,6.106767381,6.106767381,6.106767381,6.106767381,6.106767381,6.106767381
1956,6.178375328,6.178375328,6.178375328,6.178375328,6.178375328,6.178375328,6.178375328,6.178375328,6.178375328,6.178375328,6.178375328,6.178375328,6.178375328,6.178375328,6.178375328,6.178375328
1957,6.209702667,6.209702667,6.209702667,6.209702667,6.209702667,6.209702667,6.209702667,6.209702667,6.209702667,6.209702667,6.209702667,6.209702667,6.209702667,6.209702667,6.209702667,6.209702667
1958,6.185009952,6.185009952,6.185009952,6.185009952,6.185009952,6.185009952,6.185009952,6.185009952,6.185009952,6.185009952,6.185009952,6.185009952,6.185009952,6.185009952,6.185009952,6.185009952
1959,6.146235141,6.146235141,6.146235141,6.146235141,6.146235141,6.146235141,6.146235141,6.146235141,6.146235141,6.146235141,6.146235141,6.146235141,6.146235141,6.146235141,6.146235141,6.146235141
1960,6.126024427,6.126024427,6.126024427,6.126024427,6.126024427,6.126024427,6.126024427,6.126024427,6.126024427,6.126024427,6.126024427,6.126024427,6.126024427,6.126024427,6.126024427,6.126024427
1961,6.138049937,6.138049937,6.138049937,6.138049937,6.138049937,6.138049937,6.138049937,6.138049937,6.138049937,6.138049937,6.138049937,6.138049937,6.138049937,6.138049937,6.138049937,6.138049937
1962,6.166556163,6.166556163,6.166556163,6.166556163,6.166556163,6.166556163,6.166556163,6.166556163,6.166556163,6.166556163,6.166556163,6.166556163,6.166556163,6.166556163,6.166556163,6.166556163
1963,6.17681353,6.17681353,6.17681353,6.17681353,6.17681353,6.17681353,6.17681353,6.17681353,6.17681353,6.17681353,6.17681353,6.17681353,6.17681353,6.17681353,6.17681353,6.17681353
1964,6.121077299,6.121077299,6.121077299,6.121077299,6.121077299,6.121077299,6.121077299,6.121077299,6.121077299,6.121077299,6.121077299,6.121077299,6.121077299,6.121077299,6.121077299,6.121077299
1965,6.022657134,6.022657134,6.022657134,6.022657134,6.022657134,6.022657134,6.022657134,6.022657134,6.022657134,6.022657134,6.022657134,6.022657134,6.022657134,6.022657134,6.022657134,6.022657134
1966,5.940490702,5.940490702,5.940490702,5.940490702,5.940490702,5.940490702,5.940490702,5.940490702,5.940490702,5.940490702,5.940490702,5.940490702,5.940490702,5.940490702,5.940490702,5.940490702
1967,5.897027378,5.897027378,5.897027378,5.897027378,5.897027378,5.897027378,5.897027378,5.897027378,5.897027378,5.897027378,5.897027378,5.897027378,5.897027378,5.897027378,5.897027378,5.897027378
1968,5.878228238,5.878228238,5.878228238,5.878228238,5.878228238,5.878228238,5.878228238,5.878228238,5.878228238,5.878228238,5.878228238,5.878228238,5.878228238,5.878228238,5.878228238,5.878228238
1969,5.864294862,5.864294862,5.864294862,5.864294862,5.864294862,5.864294862,5.864294862,5.864294862,5.864294862,5.864294862,5.864294862,5.864294862,5.864294862,5.864294862,5.864294862,5.864294862
1970,5.867755978,5.867755978,5.867755978,5.867755978,5.867755978,5.867755978,5.867755978,5.867755978,5.867755978,5.867755978,5.867755978,5.867755978,5.867755978,5.867755978,5.867755978,5.867755978
1971,5.910149025,5.910149025,5.910149025,5.910149025,5.910149025,5.910149025,5.910149025,5.910149025,5.910149025,5.910149025,5.910149025,5.910149025,5.910149025,5.910149025,5.910149025,5.910149025
1972,5.99403737,5.99403737,5.99403737,5.99403737,5.99403737,5.99403737,5.99403737,5.99403737,5.99403737,5.99403737,5.99403737,5.99403737,5.99403737,5.99403737,5.99403737,5.99403737
1973,6.092556753,6.092556753,6.092556753,6.092556753,6.092556753,6.092556753,6.092556753,6.092556753,6.092556753,6.092556753,6.092556753,6.092556753,6.092556753,6.092556753,6.092556753,6.092556753
1974,6.159868843,6.159868843,6.159868843,6.159868843,6.159868843,6.159868843,6.159868843,6.159868843,6.159868843,6.159868843,6.159868843,6.159868843,6.159868843,6.159868843,6.159868843,6.159868843
1975,6.18740939,6.18740939,6.18740939,6.18740939,6.18740939,6.18740939,6.18740939,6.18740939,6.18740939,6.18740939,6.18740939,6.18740939,6.18740939,6.18740939,6.18740939,6.18740939
1976,6.21427738,6.21427738,6.21427738,6.21427738,6.21427738,6.21427738,6.21427738,6.21427738,6.21427738,6.21427738,6.21427738,6.21427738,6.21427738,6.21427738,6.21427738,6.21427738
1977,6.254623349,6.254623349,6.254623349,6.254623349,6.254623349,6.254623349,6.254623349,6.254623349,6.254623349,6.254623349,6.254623349,6.254623349,6.254623349,6.254623349,6.254623349,6.254623349
1978,6.296403199,6.296403199,6.296403199,6.296403199,6.296403199,6.296403199,6.296403199,6.296403199,6.296403199,6.296403199,6.296403199,6.296403199,6.296403199,6.296403199,6.296403199,6.296403199
1979,6.302615729,6.302615729,6.302615729,6.302615729,6.302615729,6.302615729,6.302615729,6.302615729,6.302615729,6.302615729,6.302615729,6.302615729,6.302615729,6.302615729,6.302615729,6.302615729
1980,6.268828972,6.268828972,6.268828972,6.268828972,6.268828972,6.268828972,6.268828972,6.268828972,6.268828972,6.268828972,6.268828972,6.268828972,6.268828972,6.268828972,6.268828972,6.268828972
1981,6.220684635,6.220684635,6.220684635,6.220684635,6.220684635,6.220684635,6.220684635,6.220684635,6.220684635,6.220684635,6.220684635,6.220684635,6.220684635,6.220684635,6.220684635,6.220684635
1982,6.161122453,6.161122453,6.161122453,6.161122453,6.161122453,6.161122453,6.161122453,6.161122453,6.161122453,6.161122453,6.161122453,6.161122453,6.161122453,6.161122453,6.161122453,6.161122453
1983,6.094905281,6.094905281,6.094905281,6.094905281,6.094905281,6.094905281,6.094905281,6.094905281,6.094905281,6.094905281,6.094905281,6.094905281,6.094905281,6.094905281,6.094905281,6.094905281
1984,6.029412076,6.029412076,6.029412076,6.029412076,6.029412076,6.029412076,6.029412076,6.029412076,6.029412076,6.029412076,6.029412076,6.029412076,6.029412076,6.029412076,6.029412076,6.029412076
1985,5.974984594,5.974984594,5.974984594,5.974984594,5.974984594,5.974984594,5.974984594,5.974984594,5.974984594,5.974984594,5.974984594,5.974984594,5.974984594,5.974984594,5.974984594,5.974984594
1986,5.945489259,5.945489259,5.945489259,5.945489259,5.945489259,5.945489259,5.945489259,5.945489259,5.945489259,5.945489259,5.945489259,5.945489259,5.945489259,5.945489259,5.945489259,5.945489259
1987,5.951863028,5.951863028,5.951863028,5.951863028,5.951863028,5.951863028,5.951863028,5.951863028,5.951863028,5.951863028,5.951863028,5.951863028,5.951863028,5.951863028,5.951863028,5.951863028
1988,5.996314438,5.996314438,5.996314438,5.996314438,5.996314438,5.996314438,5.996314438,5.996314438,5.996314438,5.996314438,5.996314438,5.996314438,5.996314438,5.996314438,5.996314438,5.996314438
1989,6.076043292,6.076043292,6.076043292,6.076043292,6.076043292,6.076043292,6.076043292,6.076043292,6.076043292,6.076043292,6.076043292,6.076043292,6.076043292,6.076043292,6.076043292,6.076043292
1990,6.186527282,6.186527282,6.186527282,6.186527282,6.186527282,6.186527282,6.186527282,6.186527282,6.186527282,6.186527282,6.186527282,6.186527282,6.186527282,6.186527282,6.186527282,6.186527282
