date,graph0,graph1,graph2,graph3,graph4,graph5,graph6,graph7,graph8,graph9,graph10,graph11,graph12,graph13,graph14,graph15
1910,5.390202806,5.390202806,5.390202806,5.390202806,5.390202806,5.390202806,5.390202806,5.390202806,5.390202806,5.390202806,5.390202806,5.390202806,5.390202806,5.390202806,5.390202806,5.390202806
1911,5.406408597,5.406408597,5.406408597,5.406408597,5.406408597,5.406408597,5.406408597,5.406408597,5.406408597,5.406408597,5.406408597,5.406408597,5.406408597,5.406408597,5.406408597,5.406408597
1912,5.399921395,5.399921395,5.399921395,5.399921395,5.399921395,5.399921395,5.399921395,5.399921395,5.399921395,5.399921395,5.399921395,5.399921395,5.399921395,5.399921395,5.399921395,5.399921395
1913,5.365737031,5.365737031,5.365737031,5.365737031,5.365737031,5.365737031,5.365737031,5.365737031,5.365737031,5.365737031,5.365737031,5.365737031,5.365737031,5.365737031,5.365737031,5.365737031
1914,5.316041245,5.316041245,5.316041245,5.316041245,5.316041245,5.316041245,5.316041245,5.316041245,5.316041245,5.316041245,5.316041245,5.316041245,5.316041245,5.316041245,5.316041245,5.316041245
1915,5.26301978,5.26301978,5.26301978,5.26301978,5.26301978,5.26301978,5.26301978,5.26301978,5.26301978,5.26301978,5.26301978,5.26301978,5.26301978,5.26301978,5.26301978,5.26301978
1916,5.218858376,5.218858376,5.218858376,5.218858376,5.218858376,5.218858376,5.218858376,5.218858376,5.218858376,5.218858376,5.218858376,5.218858376,5.218858376,5.218858376,5.218858376,5.218858376
1917,5.171185104,5.171185104,5.171185104,5.171185104,5.171185104,5.171185104,5.171185104,5.171185104,5.171185104,5.171185104,5.171185104,5.171185104,5.171185104,5.171185104,5.171185104,5.171185104
1918,5.107604506,5.107604506,5.107604506,5.107604506,5.107604506,5.107604506,5.107604506,5.107604506,5.107604506,5.107604506,5.107604506,5.107604506,5.107604506,5.107604506,5.107604506,5.107604506
1919,5.040267027,5.040267027,5.040267027,5.040267027,5.040267027,5.040267027,5.040267027,5.040267027,5.040267027,5.040267027,5.040267027,5.040267027,5.040267027,5.040267027,5.040267027,5.040267027
1920,4.981323114,4.981323114,4.981323114,4.981323114,4.981323114,4.981323114,4.981323114,4.981323114,4.981323114,4.981323114,4.981323114,4.981323114,4.981323114,4.981323114,4.981323114,4.981323114
1921,4.942923213,4.942923213,4.942923213,4.942923213,4.942923213,4.942923213,4.942923213,4.942923213,4.942923213,4.942923213,4.942923213,4.942923213,4.942923213,4.942923213,4.942923213,4.942923213
1922,4.937217771,4.937217771,4.937217771,4.937217771,4.937217771,4.937217771,4.937217771,4.937217771,4.937217771,4.937217771,4.937217771,4.937217771,4.937217771,4.937217771,4.937217771,4.937217771
1923,4.975880981,4.975880981,4.975880981,4.975880981,4.975880981,4.975880981,4.975880981,4.975880981,4.975880981,4.975880981,4.975880981,4.975880981,4.975880981,4.975880981,4.975880981,4.975880981
1924,5.047520487,5.047520487,5.047520487,5.047520487,5.047520487,5.047520487,5.047520487,5.047520487,5.047520487,5.047520487,5.047520487,5.047520487,5.047520487,5.047520487,5.047520487,5.047520487
1925,5.129686919,5.129686919,5.129686919,5.129686919,5.129686919,5.129686919,5.129686919,5.129686919,5.129686919,5.129686919,5.129686919,5.129686919,5.129686919,5.129686919,5.129686919,5.129686919
1926,5.199930902,5.199930902,5.199930902,5.199930902,5.199930902,5.199930902,5.199930902,5.199930902,5.199930902,5.199930902,5.199930902,5.199930902,5.199930902,5.199930902,5.199930902,5.199930902
1927,5.235803063,5.235803063,5.235803063,5.235803063,5.235803063,5.235803063,5.235803063,5.235803063,5.235803063,5.235803063,5.235803063,5.235803063,5.235803063,5.235803063,5.235803063,5.235803063
1928,5.245184514,5.245184514,5.245184514,5.245184514,5.245184514,5.245184514,5.245184514,5.245184514,5.245184514,5.245184514,5.245184514,5.245184514,5.245184514,5.245184514,5.245184514,5.245184514
1929,5.251617072,5.251617072,5.251617072,5.251617072,5.251617072,5.251617072,5.251617072,5.251617072,5.251617072,5.251617072,5.251617072,5.251617072,5.251617072,5.251617072,5.251617072,5.251617072
1930,5.256142429,5.256142429,5.256142429,5.256142429,5.256142429,5.256142429,5.256142429,5.256142429,5.256142429,5.256142429,5.256142429,5.256142429,5.256142429,5.256142429,5.256142429,5.256142429
1931,5.259802276,5.259802276,5.259802276,5.259802276,5.259802276,5.259802276,5.259802276,5.259802276,5.259802276,5.259802276,5.259802276,5.259802276,5.259802276,5.259802276,5.259802276,5.259802276
1932,5.263638303,5.263638303,5.263638303,5.263638303,5.263638303,5.263638303,5.263638303,5.263638303,5.263638303,5.263638303,5.263638303,5.263638303,5.263638303,5.263638303,5.263638303,5.263638303
1933,5.2686922,5.2686922,5.2686922,5.2686922,5.2686922,5.2686922,5.2686922,5.2686922,5.2686922,5.2686922,5.2686922,5.2686922,5.2686922,5.2686922,5.2686922,5.2686922
1934,5.257003679,5.257003679,5.257003679,5.257003679,5.257003679,5.257003679,5.257003679,5.257003679,5.257003679,5.257003679,5.257003679,5.257003679,5.257003679,5.257003679,5.257003679,5.257003679
1935,5.220334517,5.220334517,5.220334517,5.220334517,5.220334517,5.220334517,5.220334517,5.220334517,5.220334517,5.220334517,5.220334517,5.220334517,5.220334517,5.220334517,5.220334517,5.220334517
1936,5.174309508,5.174309508,5.174309508,5.174309508,5.174309508,5.174309508,5.174309508,5.174309508,5.174309508,5.174309508,5.174309508,5.174309508,5.174309508,5.174309508,5.174309508,5.174309508
1937,5.134553448,5.134553448,5.134553448,5.134553448,5.134553448,5.134553448,5.134553448,5.134553448,5.134553448,5.134553448,5.134553448,5.134553448,5.134553448,5.134553448,5.134553448,5.134553448
1938,5.116691131,5.116691131,5.116691131,5.116691131,5.116691131,5.116691131,5.116691131,5.116691131,5.116691131,5.116691131,5.116691131,5.116691131,5.116691131,5.116691131,5.116691131,5.116691131
1939,5.136347349,5.136347349,5.136347349,5.136347349,5.136347349,5.136347349,5.136347349,5.136347349,5.136347349,5.136347349,5.136347349,5.136347349,5.136347349,5.136347349,5.136347349,5.136347349
1940,5.207010057,5.207010057,5.207010057,5.207010057,5.207010057,5.207010057,5.207010057,5.207010057,5.207010057,5.207010057,5.207010057,5.207010057,5.207010057,5.207010057,5.207010057,5.207010057
1941,5.318669534,5.318669534,5.318669534,5.318669534,5.318669534,5.318669534,5.318669534,5.318669534,5.318669534,5.318669534,5.318669534,5.318669534,5.318669534,5.318669534,5.318669534,5.318669534
1942,5.451704069,5.451704069,5.451704069,5.451704069,5.451704069,5.451704069,5.451704069,5.451704069,5.451704069,5.451704069,5.451704069,5.451704069,5.451704069,5.451704069,5.451704069,5.451704069
1943,5.586491948,5.586491948,5.586491948,5.586491948,5.586491948,5.586491948,5.586491948,5.586491948,5.586491948,5.586491948,5.586491948,5.586491948,5.586491948,5.586491948,5.586491948,5.586491948
1944,5.703411459,5.703411459,5.703411459,5.703411459,5.703411459,5.703411459,5.703411459,5.703411459,5.703411459,5.703411459,5.703411459,5.703411459,5.703411459,5.703411459,5.703411459,5.703411459
1945,5.78284089,5.78284089,5.78284089,5.78284089,5.78284089,5.78284089,5.78284089,5.78284089,5.78284089,5.78284089,5.78284089,5.78284089,5.78284089,5.78284089,5.78284089,5.78284089
1946,5.837364178,5.837364178,5.837364178,5.837364178,5.837364178,5.837364178,5.837364178,5.837364178,5.837364178,5.837364178,5.837364178,5.837364178,5.837364178,5.837364178,5.837364178,5.837364178
1947,5.889410294,5.889410294,5.889410294,5.889410294,5.889410294,5.889410294,5.889410294,5.889410294,5.889410294,5.889410294,5.889410294,5.889410294,5.889410294,5.889410294,5.889410294,5.889410294
1948,5.934125069,5.934125069,5.934125069,5.934125069,5.934125069,5.934125069,5.934125069,5.934125069,5.934125069,5.934125069,5.934125069,5.934125069,5.934125069,5.934125069,5.934125069,5.934125069
1949,5.966654336,5.966654336,5.966654336,5.966654336,5.966654336,5.966654336,5.966654336,5.966654336,5.966654336,5.966654336,5.966654336,5.966654336,5.966654336,5.966654336,5.966654336,5.966654336
1950,5.982143927,5.982143927,5.982143927,5.982143927,5.982143927,5.982143927,5.982143927,5.982143927,5.982143927,5.982143927,5.982143927,5.982143927,5.982143927,5.982143927,5.982143927,5.982143927
1951,5.971582676,5.971582676,5.971582676,5.971582676,5.971582676,5.971582676,5.971582676,5.971582676,5.971582676,5.971582676,5.971582676,5.971582676,5.971582676,5.971582676,5.971582676,5.971582676
1952,5.934403927,5.934403927,5.934403927,5.934403927,5.934403927,5.934403927,5.934403927,5.934403927,5.934403927,5.934403927,5.934403927,5.934403927,5.934403927,5.934403927,5.934403927,5.934403927
1953,5.878420276,5.878420276,5.878420276,5.878420276,5.878420276,5.878420276,5.878420276,5.878420276,5.878420276,5.878420276,5.878420276,5.878420276,5.878420276,5.878420276,5.878420276,5.878420276
1954,5.811444319,5.811444319,5.811444319,5.811444319,5.811444319,5.811444319,5.811444319,5.811444319,5.811444319,5.811444319,5.811444319,5.811444319,5.811444319,5.811444319,5.811444319,5.811444319
1955,5.74128865,5.74128865,5.74128865,5.74128865,5.74128865,5.74128865,5.74128865,5.74128865,5.74128865,5.74128865,5.74128865,5.74128865,5.74128865,5.74128865,5.74128865,5.74128865
1956,5.675765867,5.675765867,5.675765867,5.675765867,5.675765867,5.675765867,5.675765867,5.675765867,5.675765867,5.675765867,5.675765867,5.675765867,5.675765867,5.675765867,5.675765867,5.675765867
1957,5.604808619,5.604808619,5.604808619,5.604808619,5.604808619,5.604808619,5.604808619,5.604808619,5.604808619,5.604808619,5.604808619,5.604808619,5.604808619,5.604808619,5.604808619,5.604808619
1958,5.519640692,5.519640692,5.519640692,5.519640692,5.519640692,5.519640692,5.519640692,5.519640692,5.519640692,5.519640692,5.519640692,5.519640692,5.519640692,5.519640692,5.519640692,5.519640692
1959,5.430011384,5.430011384,5.430011384,5.430011384,5.430011384,5.430011384,5.430011384,5.430011384,5.430011384,5.430011384,5.430011384,5.430011384,5.430011384,5.430011384,5.430011384,5.430011384
1960,5.345669992,5.345669992,5.345669992,5.345669992,5.345669992,5.345669992,5.345669992,5.345669992,5.345669992,5.345669992,5.345669992,5.345669992,5.345669992,5.345669992,5.345669992,5.345669992
1961,5.276365817,5.276365817,5.276365817,5.276365817,5.276365817,5.276365817,5.276365817,5.276365817,5.276365817,5.276365817,5.276365817,5.276365817,5.276365817,5.276365817,5.276365817,5.276365817
1962,5.231848155,5.231848155,5.231848155,5.231848155,5.231848155,5.231848155,5.231848155,5.231848155,5.231848155,5.231848155,5.231848155,5.231848155,5.231848155,5.231848155,5.231848155,5.231848155
1963,5.210442831,5.210442831,5.210442831,5.210442831,5.210442831,5.210442831,5.210442831,5.210442831,5.210442831,5.210442831,5.210442831,5.210442831,5.210442831,5.210442831,5.210442831,5.210442831
1964,5.202535981,5.202535981,5.202535981,5.202535981,5.202535981,5.202535981,5.202535981,5.202535981,5.202535981,5.202535981,5.202535981,5.202535981,5.202535981,5.202535981,5.202535981,5.202535981
1965,5.205967375,5.205967375,5.205967375,5.205967375,5.205967375,5.205967375,5.205967375,5.205967375,5.205967375,5.205967375,5.205967375,5.205967375,5.205967375,5.205967375,5.205967375,5.205967375
1966,5.218576784,5.218576784,5.218576784,5.218576784,5.218576784,5.218576784,5.218576784,5.218576784,5.218576784,5.218576784,5.218576784,5.218576784,5.218576784,5.218576784,5.218576784,5.218576784
1967,5.238203978,5.238203978,5.238203978,5.238203978,5.238203978,5.238203978,5.238203978,5.238203978,5.238203978,5.238203978,5.238203978,5.238203978,5.238203978,5.238203978,5.238203978,5.238203978
1968,5.262688725,5.262688725,5.262688725,5.262688725,5.262688725,5.262688725,5.262688725,5.262688725,5.262688725,5.262688725,5.262688725,5.262688725,5.262688725,5.262688725,5.262688725,5.262688725
1969,5.306215772,5.306215772,5.306215772,5.306215772,5.306215772,5.306215772,5.306215772,5.306215772,5.306215772,5.306215772,5.306215772,5.306215772,5.306215772,5.306215772,5.306215772,5.306215772
1970,5.374197543,5.374197543,5.374197543,5.374197543,5.374197543,5.374197543,5.374197543,5.374197543,5.374197543,5.374197543,5.374197543,5.374197543,5.374197543,5.374197543,5.374197543,5.374197543
1971,5.451315321,5.451315321,5.451315321,5.451315321,5.451315321,5.451315321,5.451315321,5.451315321,5.451315321,5.451315321,5.451315321,5.451315321,5.451315321,5.451315321,5.451315321,5.451315321
1972,5.522250392,5.522250392,5.522250392,5.522250392,5.522250392,5.522250392,5.522250392,5.522250392,5.522250392,5.522250392,5.522250392,5.522250392,5.522250392,5.522250392,5.522250392,5.522250392
1973,5.571684039,5.571684039,5.571684039,5.571684039,5.571684039,5.571684039,5.571684039,5.571684039,5.571684039,5.571684039,5.571684039,5.571684039,5.571684039,5.571684039,5.571684039,5.571684039
1974,5.598892282,5.598892282,5.598892282,5.598892282,5.598892282,5.598892282,5.598892282,5.598892282,5.598892282,5.598892282,5.598892282,5.598892282,5.598892282,5.598892282,5.598892282,5.598892282
1975,5.617150926,5.617150926,5.617150926,5.617150926,5.617150926,5.617150926,5.617150926,5.617150926,5.617150926,5.617150926,5.617150926,5.617150926,5.617150926,5.617150926,5.617150926,5.617150926
1976,5.632140939,5.632140939,5.632140939,5.632140939,5.632140939,5.632140939,5.632140939,5.632140939,5.632140939,5.632140939,5.632140939,5.632140939,5.632140939,5.632140939,5.632140939,5.632140939
1977,5.649543289,5.649543289,5.649543289,5.649543289,5.649543289,5.649543289,5.649543289,5.649543289,5.649543289,5.649543289,5.649543289,5.649543289,5.649543289,5.649543289,5.649543289,5.649543289
1978,5.675038944,5.675038944,5.675038944,5.675038944,5.675038944,5.675038944,5.675038944,5.675038944,5.675038944,5.675038944,5.675038944,5.675038944,5.675038944,5.675038944,5.675038944,5.675038944
1979,5.714308872,5.714308872,5.714308872,5.714308872,5.714308872,5.714308872,5.714308872,5.714308872,5.714308872,5.714308872,5.714308872,5.714308872,5.714308872,5.714308872,5.714308872,5.714308872
1980,5.764472344,5.764472344,5.764472344,5.764472344,5.764472344,5.764472344,5.764472344,5.764472344,5.764472344,5.764472344,5.764472344,5.764472344,5.764472344,5.764472344,5.764472344,5.764472344
1981,5.81769063,5.81769063,5.81769063,5.81769063,5.81769063,5.81769063,5.81769063,5.81769063,5.81769063,5.81769063,5.81769063,5.81769063,5.81769063,5.81769063,5.81769063,5.81769063
1982,5.872207696,5.872207696,5.872207696,5.872207696,5.872207696,5.872207696,5.872207696,5.872207696,5.872207696,5.872207696,5.872207696,5.872207696,5.872207696,5.872207696,5.872207696,5.872207696
1983,5.926267503,5.926267503,5.926267503,5.926267503,5.926267503,5.926267503,5.926267503,5.926267503,5.926267503,5.926267503,5.926267503,5.926267503,5.926267503,5.926267503,5.926267503,5.926267503
1984,5.978114018,5.978114018,5.978114018,5.978114018,5.978114018,5.978114018,5.978114018,5.978114018,5.978114018,5.978114018,5.978114018,5.978114018,5.978114018,5.978114018,5.978114018,5.978114018
1985,6.025991204,6.025991204,6.025991204,6.025991204,6.025991204,6.025991204,6.025991204,6.025991204,6.025991204,6.025991204,6.025991204,6.025991204,6.025991204,6.025991204,6.025991204,6.025991204
1986,6.070313863,6.070313863,6.070313863,6.070313863,6.070313863,6.070313863,6.070313863,6.070313863,6.070313863,6.070313863,6.070313863,6.070313863,6.070313863,6.070313863,6.070313863,6.070313863
1987,6.112910635,6.112910635,6.112910635,6.112910635,6.112910635,6.112910635,6.112910635,6.112910635,6.112910635,6.112910635,6.112910635,6.112910635,6.112910635,6.112910635,6.112910635,6.112910635
1988,6.154146241,6.154146241,6.154146241,6.154146241,6.154146241,6.154146241,6.154146241,6.154146241,6.154146241,6.154146241,6.154146241,6.154146241,6.154146241,6.154146241,6.154146241,6.154146241
1989,6.194385403,6.194385403,6.194385403,6.194385403,6.194385403,6.194385403,6.194385403,6.194385403,6.194385403,6.194385403,6.194385403,6.194385403,6.194385403,6.194385403,6.194385403,6.194385403
1990,6.23399284,6.23399284,6.23399284,6.23399284,6.23399284,6.23399284,6.23399284,6.23399284,6.23399284,6.23399284,6.23399284,6.23399284,6.23399284,6.23399284,6.23399284,6.23399284
